"","Event","Latitude","Longitude","Date.Time","Depth.water..m.","Press..dbar.","Temp....C.","Sal","Substrate","Subtransect","Dive.no","Morphospecies....","Cnidaria....","Arthropoda....","Bryozoa....","Chordata....","Echinod....","Porifera....","Foram.plankt....","Invert.other....","H.","J.","S","FOV.camera..m.","Slope..deg."
"719","TOSCA_ROV09",62.21133,57.93977,"2018-06-02",1845.41,1846.4,3.35,34.93,"bedrock",811,9,418,36,0,88,5,159,130,0,0,2.875,0.769,42,3.14,22.92
"720","TOSCA_ROV09",62.21333,57.93958,"2018-06-02",1837.24,1841.32,3.37,34.93,"bedrock",812,9,1056,83,1,167,6,405,394,0,0,2.744,0.698,51,2.87,13.72
"721","TOSCA_ROV09",62.21563,57.93922,"2018-06-02",1850.54,1843.39,3.37,34.93,"bedrock",813,9,74,14,0,8,0,11,41,0,0,2.383,0.841,17,2.55,23.48
"722","TOSCA_ROV09",62.21787,57.9389,"2018-06-02",1850.19,1844.83,3.37,34.92,"bedrock",814,9,322,53,0,36,0,61,172,0,0,2.893,0.801,37,2.44,3.55
"723","TOSCA_ROV09",62.22074,57.93859,"2018-06-02",1839.96,1842.99,3.38,34.92,"bedrock",815,9,394,32,1,63,5,52,240,0,1,2.933,0.78,43,2.53,19.28
"724","TOSCA_ROV09",62.22223,57.93843,"2018-06-02",1834.13,1837.87,3.39,34.92,"bedrock",816,9,732,66,2,112,17,234,301,0,0,3.025,0.762,53,2.74,15.8
"725","TOSCA_ROV09",62.22488,57.9383,"2018-06-02",1834.61,1838.69,3.39,34.93,"bedrock",817,9,52,10,0,0,1,16,25,0,0,1.991,0.801,12,1.96,37.06
"726","TOSCA_ROV09",62.22715,57.93807,"2018-06-02",1834.86,1833.04,3.4,34.92,"bedrock",818,9,631,35,1,118,1,240,236,0,0,2.709,0.679,54,2.07,1.87
"727","TOSCA_ROV09",62.2295,57.93774,"2018-06-02",1827.96,1834.86,3.46,34.93,"bedrock",819,9,443,56,0,37,3,154,193,0,0,2.751,0.731,43,2.86,22.67
"728","TOSCA_ROV09",62.23267,57.93735,"2018-06-02",1837.05,1839.4,3.49,34.93,"bedrock",820,9,434,60,0,59,0,151,164,0,0,2.84,0.775,39,1.92,12.19
"729","TOSCA_ROV09",62.23525,57.93702,"2018-06-02",1841.51,1840.32,3.47,34.92,"bedrock",821,9,639,53,0,64,5,168,349,0,0,2.751,0.732,43,2.37,15.41
"730","TOSCA_ROV09",62.23861,57.93667,"2018-06-02",1845.12,1844.55,3.45,34.93,"bedrock",822,9,292,35,0,38,1,76,142,0,0,2.753,0.787,33,2.79,20.96
"731","TOSCA_ROV09",62.24198,57.93639,"2018-06-02",1846.95,1845.06,3.45,34.92,"bedrock",823,9,402,46,0,27,2,84,243,0,0,2.782,0.759,39,3.19,17.07
"732","TOSCA_ROV09",62.24492,57.93613,"2018-06-02",1840.25,1840.71,3.46,34.92,"bedrock",824,9,480,49,0,58,4,141,228,0,0,2.857,0.742,47,3,9.98
"733","TOSCA_ROV09",62.24559,57.93573,"2018-06-02",1832.72,1864.61,3.44,34.93,"bedrock",825,9,384,24,1,25,4,115,215,0,0,3.01,0.782,47,3.11,19.67
"734","TOSCA_ROV09",62.24454,57.93526,"2018-06-02",1854.69,1860.53,3.5,34.92,"bedrock",826,9,191,13,0,20,0,61,97,0,0,2.868,0.807,35,3.56,46.97
"735","TOSCA_ROV09",62.24689,57.93499,"2018-06-02",1895.42,1864.14,3.5,34.92,"bedrock",827,9,0,0,0,0,0,0,0,0,0,0,0,0,4.27,39.38
"736","TOSCA_ROV09",62.25047,57.93506,"2018-06-02",1888.61,1905.27,3.49,34.93,"bedrock",828,9,0,0,0,0,0,0,0,0,0,0,0,0,4.24,34.71
"737","TOSCA_ROV09",62.25402,57.93477,"2018-06-02",1918.76,1948.19,3.39,34.92,"bedrock",829,9,0,0,0,0,0,0,0,0,0,0,0,0,4.19,29.69
"738","TOSCA_ROV09",62.25674,57.93461,"2018-06-02",1918.49,1944,3.39,34.93,"bedrock",830,9,219,2,0,0,0,30,187,0,0,2.527,0.758,28,3.96,35.11
"739","TOSCA_ROV09",62.26048,57.9345,"2018-06-02",1929.76,1906.16,3.36,34.93,"bedrock",831,9,344,20,0,0,0,43,281,0,0,2.874,0.774,41,5.41,36.28
"740","TOSCA_ROV09",62.26492,57.93461,"2018-06-02",1912.48,1879.84,3.37,34.92,"bedrock",832,9,0,0,0,0,0,0,0,0,0,0,0,0,NA,37.86
"741","TOSCA_ROV09",62.40923,57.91623,"2018-06-02",2028.66,27.5,7.72,NA,"bedrock",908,9,448,66,0,0,0,52,330,0,0,2.924,0.804,38,3.45,12.91
"742","TOSCA_ROV09",62.41088,57.91592,"2018-06-02",2017.12,16.65,8.31,34.78,"bedrock",909,9,533,23,0,24,0,100,386,0,0,3.037,0.802,44,3.22,18.38
"743","TOSCA_ROV09",62.41263,57.91556,"2018-06-02",2012.21,NA,NA,NA,"bedrock",910,9,547,66,0,0,0,58,423,0,0,2.892,0.774,42,3.81,34.07
"744","TOSCA_ROV09",62.41554,57.91521,"2018-06-02",1980.66,NA,NA,NA,"bedrock",911,9,599,23,0,31,0,53,492,0,0,2.619,0.715,39,4.58,24.72
"745","TOSCA_ROV09",62.41775,57.91482,"2018-06-02",1959.48,NA,NA,NA,"bedrock",912,9,707,38,0,131,0,234,304,0,0,3.013,0.759,53,3.94,34.7
"746","TOSCA_ROV09",62.4204,57.91446,"2018-06-02",1926.43,NA,NA,NA,"bedrock",913,9,410,42,0,39,1,200,128,0,0,2.862,0.752,45,4.17,46.47
"747","TOSCA_ROV09",62.4233,57.91419,"2018-06-02",1912.39,NA,NA,NA,"bedrock",914,9,549,56,0,96,4,201,192,0,0,2.714,0.736,40,4.12,11.18
"748","TOSCA_ROV09",62.42743,57.91416,"2018-06-02",1918.9,NA,NA,NA,"bedrock",915,9,315,21,0,43,0,101,150,0,0,2.741,0.798,31,2.81,6.3
"749","TOSCA_ROV09",62.43134,57.91408,"2018-06-02",1916.6,NA,NA,NA,"bedrock",916,9,504,125,0,57,0,104,218,0,0,2.88,0.804,36,3.34,3.2
