"","site #","Region","Zoogeogr.Region","Country","Tidal Regime","Location","Longitude","Latitude","Phylum","class/orded","Family","Genus","Species","Habitat","Fresh mangrove leaves feeder","Leaf litter and propagule feeder","Microalgae and bacteria feeder","Detritivore","Suspension feeder","Macroalgal feeder","Predator","Omnivore","Scavenger","Lignivore","Burrowing","Surface digging","Woodboring","Encrustering","Leaf storing","Sruface bioturbating","Fragmentating","Free leaving"
"98",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Mollusca","Bivalvia","Pholadidae","Martesia","Martesia fragilis","Inter_F",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,0
"99",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Mollusca","Bivalvia","cf. Veneridae","cf. Cyclinella","cf. Cyclinella tenuis","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0
"100",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Mollusca","Gastropoda","Acteonidae","cf. Acteon","cf. Acteon candens","Inter_F",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"101",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Mollusca","Gastropoda","Muricidae","Thaisella","Thaisella coronata","Inter_F",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"102",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Mollusca","Gastropoda","Muricidae","Stramonita","Stramonita haemastoma","Inter_F",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"103",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Mollusca","Gastropoda","Muricidae","Pinaxia","Pinaxia coronata","Inter_F",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"104",3,"W-Africa","East Atlantic","Mauretania","Meso","Mamgar",-16.07,17.4,"Crustacea","Decapoda","Grapsidae","Goniopsis","Goniopsis pelii","Inter_F",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"105",3,"W-Africa","East Atlantic","Mauretania","Meso","Mamgar",-16.07,17.4,"Crustacea","Decapoda","Ocypodidae","Afruca","Afruca tangeri","Inter_M",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"106",3,"W-Africa","East Atlantic","Mauretania","Meso","Mamgar",-16.07,17.4,"Crustacea","Decapoda","Gecarcinidae","Cardisoma","Cardisoma armatum","Inter_F",NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,0
"107",3,"W-Africa","East Atlantic","Mauretania","Meso","Mamgar",-16.07,17.4,"Crustacea","Decapoda","Sesarmidae","Metagrapsus","Metagrapsus curvatus","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,0
"108",3,"W-Africa","East Atlantic","Mauretania","Meso","Mamgar",-16.07,17.4,"Crustacea","Decapoda","Portunidae","Callinectes","Callinectes amnicola","Sub",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"109",3,"W-Africa","East Atlantic","Mauretania","Meso","Mamgar",-16.07,17.4,"Crustacea","Decapoda","Portunidae","Callinectes","Callinectes marginatus","Sub",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"110",3,"W-Africa","East Atlantic","Mauretania","Meso","Mamgar",-16.07,17.4,"Crustacea","Decapoda","Portunidae","Callinectes","Callinectes pallidus","Sub",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"111",4,"W-Africa","East Atlantic","Cameroon","Macro","Douala",9.7647858,4.1382431,"Crustacea","Decapoda","Gecarcinidae","Cardisoma","Cardisoma armatum","Inter_F",NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,0
"112",4,"W-Africa","East Atlantic","Cameroon","Macro","Douala",9.7647858,4.1382431,"Crustacea","Decapoda","Grapsidae","Goniopsis","Goniopsis pelii","Inter_F",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"113",4,"W-Africa","East Atlantic","Cameroon","Macro","Douala",9.7647858,4.1382431,"Crustacea","Decapoda","Grapsidae","Pachygrapsus","Pachygrapsus transversus","Inter_F",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"114",4,"W-Africa","East Atlantic","Cameroon","Macro","Douala",9.7647858,4.1382431,"Mollusca","Gastropoda","Potamididae","Tympanotonos","Tympanotonos fuscatus","Inter_F",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"115",4,"W-Africa","East Atlantic","Cameroon","Macro","Douala",9.7647858,4.1382431,"Crustacea","Decapoda","Sesarmidae","Armases","Armases elegans","Inter_F",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"116",4,"W-Africa","East Atlantic","Cameroon","Macro","Douala",9.7647858,4.1382431,"Crustacea","Decapoda","Sesarmidae","Platychirarma","Platychirarma buettikoferi","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"117",4,"W-Africa","East Atlantic","Cameroon","Macro","Douala",9.7647858,4.1382431,"Crustacea","Decapoda","Sesarmidae","Trapezarma","Trapezarma angolense","Inter_M",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"118",4,"W-Africa","East Atlantic","Cameroon","Macro","Douala",9.7647858,4.1382431,"Mollusca","Bivalvia","Teredinidae","Teredo","Teredo sp. 1","Inter_F",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,0
"119",4,"W-Africa","East Atlantic","Cameroon","Macro","Douala",9.7647858,4.1382431,"Crustacea","Decapoda","Ocypodidae","Afruca","Afruca tangeri","Inter_M",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"120",4,"W-Africa","East Atlantic","Cameroon","Macro","Douala",9.7647858,4.1382431,"Mollusca","Bivalvia","Ostreidae","Saccostrea","Saccostrea sp. 1","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0
"121",4,"W-Africa","East Atlantic","Cameroon","Macro","Douala",9.7647858,4.1382431,"Crustacea","Decapoda","Sesarmidae","Guinearma","Guinearma alberti","Inter_F",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,0
"122",4,"W-Africa","East Atlantic","Cameroon","Macro","Douala",9.7647858,4.1382431,"Crustacea","Decapoda","Sesarmidae","Guinearma","Guinearma huzardi","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,0
"123",4,"W-Africa","East Atlantic","Cameroon","Macro","Douala",9.7647858,4.1382431,"Crustacea","Decapoda","Sesarmidae","Guinearma","Guinearma kamermani","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,0
"124",4,"W-Africa","East Atlantic","Cameroon","Macro","Douala",9.7647858,4.1382431,"Crustacea","Decapoda","Sesarmidae","Metagrapsus","Metagrapsus curvatus","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,0
"125",4,"W-Africa","East Atlantic","Cameroon","Macro","Douala",9.7647858,4.1382431,"Mollusca","Gastropoda","Hemisinidae ","Pachymelania","Pachymelania fusca","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"126",5,"S-Africa","West Indian","South Africa","Meso","Mgazana",29.39,-31.69,"Crustacea","Decapoda","Grapsidae","Metopograpsus","Metopograpsus oceanicus","Inter_F",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"127",5,"S-Africa","West Indian","South Africa","Meso","Mgazana",29.39,-31.69,"Crustacea","Decapoda","Ocypodidae","Austruca","Austruca occidentalis","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"128",5,"S-Africa","West Indian","South Africa","Meso","Mgazana",29.39,-31.69,"Mollusca","Bivalvia","Ostreidae","Saccostrea","Saccostrea cuccullata","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0
"129",5,"S-Africa","West Indian","South Africa","Meso","Mgazana",29.39,-31.69,"Crustacea","Decapoda","Sesarmidae","Neosarmatium","Neosarmatium africanum","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,0
"130",5,"S-Africa","West Indian","South Africa","Meso","Mgazana",29.39,-31.69,"Crustacea","Decapoda","Sesarmidae","Neosarmatium","Neosarmatium smithi","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,0
"131",5,"S-Africa","West Indian","South Africa","Meso","Mgazana",29.39,-31.69,"Crustacea","Decapoda","Sesarmidae","Parasesarma","Parasesarma catenatum","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0
"132",5,"S-Africa","West Indian","South Africa","Meso","Mgazana",29.39,-31.69,"Mollusca","Gastropoda","Potamididae","Cerithidea","Cerithidea decollata","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"133",5,"S-Africa","West Indian","South Africa","Meso","Mgazana",29.39,-31.69,"Crustacea","Decapoda","Ocypodidae","Tubuca","Tubuca urvillei","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"134",5,"S-Africa","West Indian","South Africa","Meso","Mgazana",29.39,-31.69,"Crustacea","Decapoda","Coenobitidae","Coenobita","Coenobita cavipes","Supra",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"135",5,"S-Africa","West Indian","South Africa","Meso","Mgazana",29.39,-31.69,"Mollusca","Gastropoda","Littorinidae","Littoraria","Littoraria coccinea glabrata","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"136",5,"S-Africa","West Indian","South Africa","Meso","Mgazana",29.39,-31.69,"Crustacea","Decapoda","Macrophthalmidae","Macrophthalmus","Macrophthalmus parvimanus","Inter_F",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"137",5,"S-Africa","West Indian","South Africa","Meso","Mgazana",29.39,-31.69,"Crustacea","Decapoda","Ocypodidae","Paraleptuca","Paraleptuca chlorophthalmus","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"138",5,"S-Africa","West Indian","South Africa","Meso","Mgazana",29.39,-31.69,"Mollusca","Bivalvia","Margaritidae ","Pinctada","Pinctada capensis","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0
"139",5,"S-Africa","West Indian","South Africa","Meso","Mgazana",29.39,-31.69,"Crustacea","Decapoda","Pilumnidae","Eurycarcinus","Eurycarcinus natalensis","Inter_F",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"140",5,"S-Africa","West Indian","South Africa","Meso","Mgazana",29.39,-31.69,"Crustacea","Decapoda","Portunidae","Scylla","Scylla serrata","Sub",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"141",5,"S-Africa","West Indian","South Africa","Meso","Mgazana",29.39,-31.69,"Crustacea","Decapoda","Sesarmidae","Cristarma","Cristarma eulimene","Supra",NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0
"142",5,"S-Africa","West Indian","South Africa","Meso","Mgazana",29.39,-31.69,"Crustacea","Decapoda","Sesarmidae","Parasesarma","Parasesarma guttatum","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"143",5,"S-Africa","West Indian","South Africa","Meso","Mgazana",29.39,-31.69,"Crustacea","Decapoda","Sesarmidae","Leptarma","Leptarma leptosoma","Inter_F",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"144",5,"S-Africa","West Indian","South Africa","Meso","Mgazana",29.39,-31.69,"Crustacea","Decapoda","Sesarmidae","Sesarmoides","Sesarmoides longipes","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"145",5,"S-Africa","West Indian","South Africa","Meso","Mgazana",29.39,-31.69,"Crustacea","Decapoda","Upogebiidae","Upogebia","Upogebia africana","Inter_M",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"146",5,"S-Africa","West Indian","South Africa","Meso","Mgazana",29.39,-31.69,"Crustacea","Decapoda","Varunidae","Pseudohelice","Pseudohelice subquadrata","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0
"147",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Crustacea","Decapoda","Sesarmidae","Parasesarma","Parasesarma catenatum","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0
"148",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Crustacea","Decapoda","Sesarmidae","Parasesarma","Parasesarma guttatum","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"149",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Crustacea","Decapoda","Sesarmidae","Sarmatium","Sarmatium crassum","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0
"150",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Mollusca","Gastropoda","Naticidae","Polinices","Polinices mammilla","Sub",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"151",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Crustacea","Decapoda","Ocypodidae","Cranuca","Cranuca inversa","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"152",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Crustacea","Decapoda","Ocypodidae","Gelasimus","Gelasimus hesperiae","Inter_M",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"153",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Mollusca","Gastropoda","Potamididae","Terebralia","Terebralia palustris","Inter_F",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"154",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Crustacea","Decapoda","Sesarmidae","Leptarma","Leptarma leptosoma","Inter_F",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"155",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Mollusca","Bivalvia","Ostreidae","Saccostrea","Saccostrea cuccullata","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0
"156",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Crustacea","Decapoda","Portunidae","Scylla","Scylla serrata","Sub",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"157",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Crustacea","Decapoda","Oziidae","Epixanthus","Epixanthus dentatus","Inter_F",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"158",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Crustacea","Decapoda","Sesarmidae","Cristarma","Cristarma eulimene","Supra",NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0
"159",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Crustacea","Decapoda","Sesarmidae","Cristarma","Cristarma ortmanni","Supra",NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0
"160",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Crustacea","Decapoda","Coenobitidae","Coenobita","Coenobita cavipes","Supra",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"161",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Crustacea","Decapoda","Grapsidae","Metopograpsus","Metopograpsus messor","Inter_F",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"162",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Crustacea","Decapoda","Grapsidae","Metopograpsus","Metopograpsus oceanicus","Inter_F",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"163",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Crustacea","Decapoda","Grapsidae","Metopograpsus","Metopograpsus cannicci","Inter_F",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"164",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Mollusca","Gastropoda","Littorinidae","Littoraria","Littoraria coccinea glabrata","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"165",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Crustacea","Decapoda","Macrophthalmidae","Macrophthalmus","Macrophthalmus depressus","Inter_M",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"166",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Crustacea","Decapoda","Macrophthalmidae","Macrophthalmus","Macrophthalmus parvimanus","Inter_M",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"167",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Crustacea","Decapoda","Ocypodidae","Austruca","Austruca occidentalis","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"168",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Crustacea","Decapoda","Ocypodidae","Paraleptuca","Paraleptuca chlorophthalmus","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"169",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Crustacea","Decapoda","Ocypodidae","Tubuca","Tubuca urvillei","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"170",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Mollusca","Bivalvia","Margaritidae ","Pinctada","Pinctada capensis","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0
"171",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Crustacea","Decapoda","Pilumnidae","Eurycarcinus","Eurycarcinus natalensis","Inter_F",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"172",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Mollusca","Gastropoda","Potamididae","Cerithidea","Cerithidea decollata","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"173",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Crustacea","Decapoda","Sesarmidae","Neosarmatium","Neosarmatium africanum","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,0
"174",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Crustacea","Decapoda","Sesarmidae","Neosarmatium","Neosarmatium smithi","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,0
"175",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Crustacea","Decapoda","Sesarmidae","Sesarmoides","Sesarmoides longipes","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"176",6,"E-Africa","West Indian","Mozambique","Meso","Saco da Inhaca",32.54,-26.2,"Crustacea","Decapoda","Varunidae","Pseudohelice","Pseudohelice subquadrata","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0
"177",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Macrophthalmidae","Macrophthalmus","Macrophthalmus depressus","Inter_M",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"178",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Macrophthalmidae","Macrophthalmus","Macrophthalmus parvimanus","Inter_M",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"179",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Diogenidae","Clibanarius","Clibanarius laevimaus","Inter_M",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"180",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Diogenidae","Clibanarius","Clibanarius longitarsus","Inter_M",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"181",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Gecarcinidae","Cardisoma","Cardisoma carnifex","Supra",NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,0
"182",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Ocypodidae","Cranuca","Cranuca inversa","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"183",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Mollusca","Bivalvia","Ostreidae","Saccostrea","Saccostrea cuccullata","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0
"184",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Mollusca","Gastropoda","Potamididae","Terebralia","Terebralia palustris","Inter_F",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"185",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Sesarmidae","Clistocoeloma","Clistocoeloma villosum","Inter_F",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0
"186",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Sesarmidae","Leptarma","Leptarma gazi","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"187",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Sesarmidae","Parasesarma","Parasesarma guttatum","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"188",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Sesarmidae","Leptarma","Leptarma leptosoma","Inter_F",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"189",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Sesarmidae","Parasesarma","Parasesarma samawati","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"190",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Hippolytidae","Merguia","Merguia oligodon","Inter_F",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"191",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Oziidae","Epixanthus","Epixanthus dentatus","Inter_F",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"192",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Sesarmidae","Cristarma","Cristarma eulimene","Supra",NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0
"193",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Sesarmidae","Cristarma","Cristarma ortmanni","Supra",NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0
"194",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Varunidae","Pseudohelice","Pseudohelice subquadrata","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0
"195",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Grapsidae","Metopograpsus","Metopograpsus messor","Inter_F",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"196",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Grapsidae","Metopograpsus","Metopograpsus oceanicus","Inter_F",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
